customer_id,first_name,last_name,email,gender,age,city,country,signup_date,acquisition_channel
1744,Tara,Sullivan,shawnbaker@example.com,M,37,Wilkersonmouth,USA,2023-11-24,Google Search
1745,Joshua,Mack,matthew24@example.com,F,46,Port Colleenhaven,USA,2025-12-18,Facebook Ads
1746,Tony,Dunn,barnettmatthew@example.net,F,68,Lake Nicoleview,USA,2024-05-01,Google Search
1747,Kimberly,Simmons,oconnelldavid@example.org,M,62,East Courtneychester,USA,2026-06-20,Google Search
1748,Maria,Martinez,david54@example.com,M,63,East William,USA,2024-11-07,Email
1749,Tracey,Miller,raymondpugh@example.net,F,27,Port Jesseville,USA,2024-02-16,Google Display
1750,Mary,Walker,gonzalezjulie@example.net,F,60,Coxberg,USA,2025-05-06,Instagram Ads
1751,Edward,Heath,mcbridemichael@example.org,M,51,Juliechester,USA,2025-08-16,Google Display
1752,Wendy,Jackson,craigmartin@example.net,M,43,New Jessica,USA,2026-02-13,Facebook Ads
1753,Jeremy,Arias,amberfriedman@example.com,F,58,Jacquelineland,USA,2026-02-12,Email
1754,Joshua,Haley,hphillips@example.com,F,66,Lake Mark,USA,2026-03-23,Affiliate
1755,Taylor,Taylor,aaron48@example.net,F,20,Daviston,USA,2024-06-23,Instagram Ads
1756,Sandra,Austin,brownrobert@example.org,M,23,Port Keith,USA,2024-12-26,Instagram Ads
1757,Ethan,Stanton,petermoore@example.com,F,22,Cassandraton,USA,2024-09-18,Affiliate
1758,James,Flowers,perezstacy@example.org,F,22,North John,USA,2026-03-22,Google Display
1759,David,Singh,jamiethomas@example.com,F,64,North John,USA,2025-10-28,Google Display
1760,Alex,Wilson,alexandria97@example.org,M,40,Adamsborough,USA,2025-07-10,Facebook Ads
1761,Kent,Martinez,whernandez@example.net,M,66,Lisatown,USA,2024-07-26,Email
1762,Joseph,Travis,qmassey@example.org,M,26,Port Keith,USA,2025-06-04,Facebook Ads
1763,Ronald,Jackson,oblake@example.net,F,52,South Noah,USA,2023-11-07,Instagram Ads
1764,Whitney,Morrison,john76@example.com,F,37,East William,USA,2023-09-18,Instagram Ads
1765,Daniel,Carrillo,rebecca85@example.com,M,66,New Kellystad,USA,2025-07-18,Facebook Ads
1766,John,Kelly,garcialinda@example.org,F,59,Ramirezstad,USA,2025-04-20,Google Search
1767,Jeffrey,Hamilton,dalton78@example.net,F,52,East Lydiamouth,USA,2026-01-20,Google Display
1768,Nicholas,Stone,gwilliams@example.net,F,67,Tashatown,USA,2026-01-21,Affiliate
1769,Dawn,Garcia,wilsonkathryn@example.com,M,35,Jasonfort,USA,2025-04-13,Facebook Ads
1770,Jenna,Munoz,chiggins@example.com,M,34,Lisatown,USA,2025-06-26,Google Search
1771,Scott,Murray,bentleylisa@example.net,F,41,Lake Roberto,USA,2025-10-10,Email
1772,Ryan,Odonnell,ashleyjohnson@example.com,F,20,Port Keith,USA,2023-11-03,Instagram Ads
1773,Samantha,Pham,qatkinson@example.com,F,49,Juliechester,USA,2025-12-30,Facebook Ads
1774,Maurice,Beltran,joshuabowers@example.com,M,52,Jacquelineland,USA,2024-12-01,Google Display
1775,Vicki,Baker,jasontownsend@example.net,F,55,Jacquelineland,USA,2025-06-27,Affiliate
1776,Joy,Mullins,megangates@example.com,M,30,Port Jesseville,USA,2024-08-06,Google Display
1777,Amanda,Trujillo,leslietorres@example.net,M,64,Teresaburgh,USA,2023-10-25,Affiliate
1778,Richard,Howell,katherineharris@example.net,M,42,Lake Nicoleview,USA,2024-12-31,Google Display
1779,Matthew,Kim,kari25@example.org,F,26,Adamsborough,USA,2023-11-17,Instagram Ads
1780,Bonnie,Stout,katherine82@example.com,M,21,East Nathaniel,USA,2025-05-25,Email
1781,Charles,Davis,jphelps@example.net,M,31,New Jessica,USA,2024-07-24,Google Display
1782,Michael,Anderson,vgarcia@example.com,F,54,Port Jesseville,USA,2025-05-20,Google Search
1783,Tara,Nguyen,elizabethhill@example.com,M,51,Ramirezstad,USA,2024-03-20,Facebook Ads
1784,Heather,Robinson,scottcain@example.org,M,28,East Courtneychester,USA,2023-07-31,Google Search
1785,John,Smith,amassey@example.net,M,58,Lake Chad,USA,2025-03-13,Google Search
1786,Ashley,Gutierrez,yburton@example.net,M,20,Coxberg,USA,2024-04-29,Instagram Ads
1787,Laura,Cox,ryan53@example.com,M,45,Robinsonshire,USA,2025-03-01,Email
1788,Chase,Steele,michelle38@example.net,F,46,West Natashaport,USA,2023-12-06,Instagram Ads
1789,Tina,Mueller,gnichols@example.net,F,26,Ericmouth,USA,2024-03-23,Instagram Ads
1790,Michael,Park,stevenandrews@example.org,M,20,Danielchester,USA,2024-12-03,Facebook Ads
1791,Samuel,Garza,bentongeorge@example.net,F,42,Lisatown,USA,2024-11-20,Facebook Ads
1792,Debra,Huang,jdillon@example.org,F,51,New Kellystad,USA,2025-08-03,Affiliate
1793,Cameron,Higgins,stacey09@example.com,M,29,Herrerafurt,USA,2024-11-01,Google Display
1794,Kathy,Anderson,clewis@example.com,M,59,Adamsborough,USA,2025-02-27,Email
1795,Emily,Rivera,ithomas@example.net,F,26,South Patrickmouth,USA,2025-04-21,Affiliate
1796,Michelle,Arellano,josephmichael@example.org,M,32,New Jamesside,USA,2025-11-12,Affiliate
1797,Chad,Brown,ucross@example.org,F,57,Wilkersonmouth,USA,2024-04-15,Affiliate
1798,Carolyn,Blake,maryjohnson@example.com,M,42,New Jessica,USA,2025-09-23,Facebook Ads
1799,Martin,Davis,rberry@example.com,F,22,South Patrickmouth,USA,2025-12-16,Email
1800,Patrick,Wells,isaac45@example.org,F,28,Port Colleenhaven,USA,2025-08-31,Affiliate
1801,Natasha,Porter,jorgegonzalez@example.com,F,51,Port Jesseville,USA,2026-07-02,Email
1802,Cynthia,Morgan,warrenandrew@example.net,M,41,Port Colleenhaven,USA,2023-09-22,Google Search
1803,Angela,Fleming,jacksontamara@example.net,F,32,Tashatown,USA,2023-07-31,Google Search
1804,Mark,Torres,michele23@example.net,M,55,Lake Roberto,USA,2025-05-28,Email
1805,Hunter,Robinson,collin29@example.com,M,25,South Patrickmouth,USA,2025-04-07,Google Search
1806,Patricia,Mccarthy,williamolsen@example.com,F,22,Port Colleenhaven,USA,2023-08-20,Google Search
1807,Benjamin,Medina,aguirrelarry@example.com,F,65,East William,USA,2023-11-13,Affiliate
1808,Felicia,Lawrence,racheljimenez@example.net,F,43,Port Keith,USA,2024-01-04,Facebook Ads
1809,Christie,Rogers,jmcfarland@example.com,F,35,North John,USA,2025-11-23,Instagram Ads
1810,Sherry,Barnett,morganmichael@example.org,F,23,Lake Roberto,USA,2026-06-04,Affiliate
1811,Travis,Bauer,howardsabrina@example.com,F,54,Port Jesseville,USA,2025-12-22,Email
1812,Renee,Zimmerman,abbottchristopher@example.net,F,65,East Nathaniel,USA,2024-07-03,Instagram Ads
1813,Alison,Andrews,psherman@example.org,F,30,Adamsborough,USA,2024-05-22,Google Display
1814,Derek,Gallagher,sheryl66@example.com,F,45,Cassandraton,USA,2024-09-03,Facebook Ads
1815,Tracy,Henry,anna96@example.com,M,22,Robinsonshire,USA,2025-01-13,Instagram Ads
1816,Kristie,Mitchell,rosebobby@example.org,M,30,Robinsonshire,USA,2024-06-18,Instagram Ads
1817,Briana,Mccullough,daniellestevenson@example.net,M,34,Danielchester,USA,2023-08-17,Instagram Ads
1818,Tammy,Cruz,tamara06@example.net,M,67,Robinsonshire,USA,2025-01-25,Email
1819,Melinda,Hicks,lozanocorey@example.org,F,57,Danielchester,USA,2026-03-22,Email
1820,Jennifer,Jones,tylerduncan@example.net,F,62,Lisatown,USA,2023-08-04,Google Search
1821,Sandra,Harris,glassadam@example.org,M,49,West Natashaport,USA,2025-07-09,Affiliate
1822,Rose,Rivera,valerieserrano@example.com,M,46,East William,USA,2026-04-18,Instagram Ads
1823,Richard,Moore,christyscott@example.com,F,68,Ericmouth,USA,2025-08-01,Google Display
1824,Jennifer,Barrera,jamie46@example.net,M,20,West Donald,USA,2023-07-29,Email
1825,Madison,Bennett,lisafreeman@example.net,F,57,West Donald,USA,2023-07-29,Affiliate
1826,Heather,Williams,sanderson@example.org,M,51,North John,USA,2023-10-03,Google Search
1827,Danny,Moore,ijones@example.com,M,57,Lake Roberto,USA,2024-01-17,Google Search
1828,Jody,Moses,smitchell@example.com,M,44,Ramirezstad,USA,2026-02-09,Email
1829,Jose,Juarez,mcarson@example.org,M,30,North Noahstad,USA,2025-03-17,Affiliate
1830,Tyler,Martinez,harrisondaniel@example.org,M,62,Port Colleenhaven,USA,2023-08-28,Google Display
1831,Paul,Miller,allenchristina@example.com,M,50,Port Jesseville,USA,2025-10-04,Email
1832,Scott,Hammond,kaylahardy@example.org,M,23,New Stephanie,USA,2025-04-01,Affiliate
1833,Stacy,Peterson,sandra57@example.org,M,41,East Nathaniel,USA,2026-04-01,Affiliate
1834,Brian,James,william32@example.net,F,36,North Noahstad,USA,2024-02-15,Affiliate
1835,Diane,Gonzales,pjones@example.net,F,33,Tashatown,USA,2025-02-16,Affiliate
1836,Angela,Thomas,brian16@example.net,F,57,North Noahstad,USA,2025-02-22,Instagram Ads
1837,Christine,Jackson,mitchell21@example.net,M,45,East Nathaniel,USA,2024-03-30,Google Display
1838,Patrick,Hart,hmack@example.org,F,50,Lake Chad,USA,2025-10-30,Email
1839,Austin,Gardner,banksrenee@example.net,F,65,Wilkersonmouth,USA,2025-06-23,Google Search
1840,Justin,Jensen,pkent@example.net,F,58,West Donald,USA,2025-01-05,Google Display
1841,John,Baird,jmendoza@example.com,F,30,Adamsborough,USA,2025-02-24,Email
1842,Michael,Thomas,sylviaprice@example.com,M,60,New Stephanie,USA,2026-03-10,Email
1843,Micheal,Smith,douglas76@example.net,M,62,Juliechester,USA,2026-03-08,Email
1844,Melissa,Archer,marygomez@example.com,F,42,West Donald,USA,2024-10-21,Google Display
1845,Robert,Quinn,dfarley@example.com,F,59,Coxberg,USA,2024-07-22,Facebook Ads
1846,Elizabeth,Anderson,johnmarquez@example.net,M,53,Lake Mark,USA,2024-02-16,Email
1847,Morgan,Hopkins,rachel86@example.com,M,44,Teresaburgh,USA,2025-06-22,Instagram Ads
1848,Jason,Thomas,danielsshaun@example.net,F,55,East William,USA,2024-10-11,Google Search
1849,James,Morgan,donnagiles@example.com,M,24,Ramirezstad,USA,2024-01-31,Google Search
1850,Scott,Benson,lbradley@example.com,M,22,South Noah,USA,2026-06-30,Email
1851,Erin,Hammond,zandrews@example.org,M,60,North Noahstad,USA,2023-12-30,Facebook Ads
1852,Leslie,Sanchez,kathryntucker@example.net,F,62,Wilkersonmouth,USA,2026-05-05,Instagram Ads
1853,Cheryl,Moss,lowekristin@example.org,M,68,New Jessica,USA,2023-08-10,Google Search
1854,Samantha,Booth,melissa55@example.org,M,48,West Michael,USA,2025-10-09,Google Search
1855,Susan,Parker,coxregina@example.net,F,40,Ericmouth,USA,2026-04-04,Email
1856,Sean,Morgan,keithgarcia@example.net,F,59,New Stephanie,USA,2024-01-09,Instagram Ads
1857,Nicole,Martin,patelchristine@example.org,M,27,Adamsborough,USA,2025-03-24,Google Display
1858,Courtney,Graves,hannah31@example.net,M,49,Danielchester,USA,2026-05-19,Affiliate
1859,Regina,Davis,taylorparker@example.com,M,60,West Natashaport,USA,2024-12-21,Affiliate
1860,Katie,Willis,sarah99@example.org,F,47,Robinsonshire,USA,2024-11-19,Affiliate
1861,Andrew,Vasquez,nicole15@example.org,F,56,Ericmouth,USA,2024-01-28,Facebook Ads
1862,Claire,Byrd,danieldonovan@example.net,F,48,Wilkersonmouth,USA,2024-02-19,Google Display
1863,Cynthia,Carter,gomeztonya@example.com,F,35,Cassandraton,USA,2023-08-04,Instagram Ads
1864,Patricia,Butler,michaelking@example.net,M,53,Juliechester,USA,2024-05-20,Facebook Ads
1865,Abigail,Moon,kflores@example.org,F,19,Teresaburgh,USA,2025-06-28,Facebook Ads
1866,Jackie,Baker,rmorgan@example.net,F,31,Port Colleenhaven,USA,2026-07-12,Email
1867,Diane,Hopkins,andrea29@example.org,M,30,Adamsborough,USA,2025-09-30,Email
1868,Andrew,James,cjames@example.net,M,46,New Kellystad,USA,2025-07-23,Facebook Ads
1869,Heidi,Rogers,vrussell@example.org,F,29,South Patrickmouth,USA,2026-05-16,Email
1870,Jennifer,Tran,fcampbell@example.com,M,56,West Michael,USA,2026-04-19,Google Display
1871,Christopher,Wade,michelle10@example.org,F,19,Coxberg,USA,2025-12-17,Instagram Ads
1872,Daniel,Jones,calvin93@example.org,M,49,Jasonfort,USA,2026-02-18,Facebook Ads
1873,Alec,Smith,molly91@example.org,F,30,New Stephanie,USA,2025-04-16,Affiliate
1874,Tammy,Costa,kristi19@example.org,M,63,East Nathaniel,USA,2023-09-17,Google Display
1875,Dominic,Hardin,lopezjennifer@example.org,F,44,Ericmouth,USA,2023-07-22,Google Display
1876,Latasha,Hall,lovepaul@example.net,F,66,Herrerafurt,USA,2025-02-17,Instagram Ads
1877,Thomas,Gonzalez,ljacobs@example.com,F,58,East Nathaniel,USA,2024-05-28,Instagram Ads
1878,Erica,Hancock,ramoswilliam@example.org,F,34,Coxberg,USA,2024-01-26,Affiliate
1879,James,Thomas,hollywarner@example.org,M,57,East Nathaniel,USA,2024-02-09,Email
1880,Melinda,Avila,franciscoreid@example.net,M,48,Jacquelineland,USA,2024-06-07,Facebook Ads
1881,Robert,Davidson,ronaldsummers@example.net,F,51,East Courtneychester,USA,2024-04-06,Google Search
1882,Adrian,Zamora,juan21@example.org,M,41,Cassandraton,USA,2023-09-24,Affiliate
1883,Max,Quinn,wmiller@example.net,F,62,East Courtneychester,USA,2024-11-17,Google Search
1884,Tiffany,Craig,brianna59@example.net,F,52,Port Jesseville,USA,2026-06-03,Google Search
1885,Ashley,Acosta,shannon75@example.com,F,65,West Natashaport,USA,2024-06-11,Affiliate
1886,Tracy,Gardner,jeremyjackson@example.net,M,23,East Lydiamouth,USA,2024-08-07,Instagram Ads
1887,Steven,Murray,dford@example.com,F,36,North John,USA,2024-01-01,Google Display
1888,Joann,Cruz,markskristina@example.com,M,47,South Patrickmouth,USA,2026-07-06,Facebook Ads
1889,Crystal,Ross,hamiltonlisa@example.org,M,24,Port Jesseville,USA,2023-12-30,Affiliate
1890,Sophia,Robinson,myersedward@example.com,F,27,New Kellystad,USA,2024-02-19,Affiliate
1891,Tyler,Moore,jeremy79@example.net,M,58,Cassandraton,USA,2025-01-15,Affiliate
1892,Ryan,York,dcosta@example.com,M,49,Jacquelineland,USA,2026-06-05,Email
1893,Carl,Morris,jfranklin@example.org,M,51,Lake Mark,USA,2025-02-05,Facebook Ads
1894,Troy,Robinson,tsmith@example.net,F,45,Cassandraton,USA,2024-01-07,Google Search
1895,Crystal,Sutton,mcarr@example.org,F,32,Lake Nicoleview,USA,2025-02-17,Facebook Ads
1896,Matthew,Brooks,mikewaller@example.org,F,47,Ramirezstad,USA,2023-08-06,Affiliate
1897,Mitchell,Sanchez,haley57@example.com,M,54,Ramirezstad,USA,2025-03-17,Email
1898,Barbara,Rivera,rachelsheppard@example.net,F,46,East Nathaniel,USA,2025-04-05,Google Display
1899,Rhonda,Erickson,lisawright@example.net,M,39,New Jamesside,USA,2024-12-13,Google Display
1900,Andrew,Dixon,cruzeddie@example.com,M,21,New Jessica,USA,2023-10-15,Instagram Ads
1901,Travis,Morrison,carl63@example.com,M,37,Lake Mark,USA,2025-09-05,Instagram Ads
1902,Michael,Strickland,owright@example.org,F,49,Lisatown,USA,2024-07-10,Google Display
1903,Mallory,Olson,kristenfrye@example.com,M,53,Lake Roberto,USA,2026-07-01,Google Display
1904,Cassandra,Herrera,susanharper@example.org,F,67,West Donald,USA,2024-06-05,Facebook Ads
1905,Bruce,Dyer,john66@example.net,M,21,Lake Mark,USA,2025-12-31,Affiliate
1906,Alex,Green,kennethjohnson@example.net,F,44,West Michael,USA,2025-10-30,Google Display
1907,Christian,Marshall,seanreyes@example.org,M,34,Adamsborough,USA,2025-04-28,Google Display
1908,Katherine,Rodriguez,stephen39@example.com,M,29,Port Keith,USA,2024-05-25,Instagram Ads
1909,Brenda,Morris,martinezmindy@example.net,F,39,East Nathaniel,USA,2024-12-21,Affiliate
1910,Donald,Decker,opierce@example.com,M,34,Robinsonshire,USA,2025-06-25,Instagram Ads
1911,Randall,Nguyen,schneidermario@example.net,F,27,Jasonfort,USA,2023-08-30,Google Display
1912,William,Sharp,tylermcintosh@example.org,F,18,Lake Chad,USA,2023-12-31,Facebook Ads
1913,Alexandra,Bentley,christopherward@example.com,F,39,Wilkersonmouth,USA,2024-07-22,Google Search
1914,Robert,Potter,dmorales@example.net,F,43,Jacquelineland,USA,2024-10-16,Email
1915,Kristine,Neal,olsenshane@example.org,F,35,Lisatown,USA,2025-10-30,Affiliate
1916,Misty,Perez,newmanangela@example.org,F,67,Juliechester,USA,2025-06-21,Facebook Ads
1917,Heidi,Mendoza,robinsonjesse@example.org,F,31,West Michael,USA,2026-05-29,Instagram Ads
1918,Devin,Flores,qavila@example.com,F,64,Coxberg,USA,2023-08-08,Affiliate
1919,Kathy,Vasquez,cpierce@example.org,M,46,Ericmouth,USA,2025-04-24,Affiliate
1920,Jason,Aguilar,baileychristopher@example.com,F,29,Teresaburgh,USA,2025-01-26,Affiliate
1921,Maria,Sanders,amandaherman@example.net,M,53,Daviston,USA,2025-05-30,Instagram Ads
1922,Joseph,Brooks,mmoore@example.net,M,52,East Courtneychester,USA,2024-04-23,Google Search
1923,James,Hurst,swilson@example.com,F,69,South Patrickmouth,USA,2023-08-18,Email
1924,Carrie,Curtis,hharris@example.org,M,29,Ramirezstad,USA,2024-09-14,Affiliate
1925,Daniel,Fitzpatrick,jameshudson@example.net,M,24,New Mariotown,USA,2024-06-09,Email
1926,Hannah,Lewis,michael03@example.net,M,46,Herrerafurt,USA,2026-03-19,Google Search
1927,Megan,Robinson,collinsjavier@example.org,M,28,East Courtneychester,USA,2026-02-14,Instagram Ads
1928,Jamie,Arroyo,dcortez@example.com,M,50,Adamsborough,USA,2025-05-07,Facebook Ads
1929,Frederick,Vasquez,laura31@example.net,M,23,Port Keith,USA,2023-11-12,Google Search
1930,Aaron,Johnson,vincentstacey@example.org,M,64,New Jamesside,USA,2024-06-14,Google Search
1931,Patrick,Carroll,coltonrichardson@example.net,F,32,Daviston,USA,2024-02-12,Google Search
1932,Rodney,Walter,ramirezdesiree@example.com,F,49,South Noah,USA,2025-11-08,Instagram Ads
1933,Rachel,Turner,stephen31@example.net,M,68,North Noahstad,USA,2025-10-10,Instagram Ads
1934,Evelyn,Johnson,hthompson@example.org,M,28,New Jamesside,USA,2025-09-19,Email
1935,Spencer,Tanner,joseph97@example.org,F,40,West Natashaport,USA,2025-09-26,Email
1936,Eric,Brown,fjohnson@example.com,M,43,West Natashaport,USA,2026-01-13,Instagram Ads
1937,Robert,Dudley,douglassusan@example.com,M,51,New Jamesside,USA,2025-09-03,Google Search
1938,Jennifer,Harris,andrew43@example.org,M,63,Lake Nicoleview,USA,2025-08-11,Instagram Ads
1939,Lisa,Forbes,russomary@example.com,F,51,West Donald,USA,2025-03-21,Instagram Ads
1940,Jacqueline,Conner,mitchellchristopher@example.com,F,46,Danielchester,USA,2024-11-29,Google Display
1941,Thomas,Martin,jessica82@example.com,M,21,Lake Chad,USA,2025-09-30,Instagram Ads
1942,Michael,Thompson,wwatson@example.com,M,34,Robinsonshire,USA,2023-12-26,Google Display
1943,Emily,Preston,bward@example.org,M,52,South Noah,USA,2025-05-07,Google Display
1944,Nicole,Cook,debbie78@example.net,M,30,Port Jesseville,USA,2024-01-14,Instagram Ads
1945,Brad,Hunter,carolfernandez@example.net,M,58,Port Keith,USA,2024-01-08,Google Display
1946,Lauren,Taylor,makaylasanders@example.com,F,56,Adamsborough,USA,2026-03-09,Google Display
1947,Veronica,Stephens,johnstonjonathan@example.net,M,32,East Courtneychester,USA,2025-07-15,Google Display
1948,Fred,Perez,tracy55@example.net,M,46,West Natashaport,USA,2026-05-09,Affiliate
1949,Alexandra,Weiss,barbarabrady@example.net,F,46,Adamsborough,USA,2025-10-18,Google Display
1950,Daniel,Bowman,barrytanya@example.org,M,28,Teresaburgh,USA,2025-01-10,Facebook Ads
1951,Ruth,Neal,john64@example.org,F,69,Tashatown,USA,2025-03-02,Facebook Ads
1952,Colin,Olsen,smithkenneth@example.org,M,49,Teresaburgh,USA,2024-02-06,Email
1953,Kimberly,Jones,shaun16@example.com,F,19,Robinsonshire,USA,2025-07-12,Email
1954,Alex,Harper,paul34@example.com,F,64,Teresaburgh,USA,2025-05-26,Affiliate
1955,Samantha,Reid,sheltontiffany@example.com,M,31,Port Jesseville,USA,2024-07-02,Google Search
1956,Anthony,Haynes,xmullins@example.org,F,37,Coxberg,USA,2024-10-23,Google Search
1957,Brenda,Gilmore,yvang@example.org,F,39,Tashatown,USA,2026-06-07,Instagram Ads
1958,Katherine,Miller,amy13@example.net,F,28,Lake Mark,USA,2026-01-13,Email
1959,Crystal,Davis,pcurry@example.net,M,44,Teresaburgh,USA,2026-06-30,Instagram Ads
1960,Austin,Collins,arobinson@example.org,F,20,South Patrickmouth,USA,2023-07-29,Facebook Ads
1961,David,Huffman,wallssean@example.net,M,34,Port Keith,USA,2024-02-01,Email
1962,Joshua,Cunningham,kingdavid@example.net,M,61,Coxberg,USA,2025-01-06,Google Display
1963,Rachel,Carter,billburke@example.com,F,45,South Patrickmouth,USA,2023-11-15,Facebook Ads
1964,Eric,Monroe,timothywright@example.com,M,46,Tashatown,USA,2025-11-14,Email
1965,Lindsay,Whitehead,lwilliams@example.org,M,38,Tashatown,USA,2024-07-24,Facebook Ads
1966,Felicia,Bruce,jenniferstokes@example.org,F,64,Adamsborough,USA,2023-11-06,Affiliate
1967,Donald,Yang,kimmichael@example.net,M,33,Cassandraton,USA,2024-10-31,Facebook Ads
1968,Jeanette,Hurst,cynthia16@example.com,M,54,South Patrickmouth,USA,2023-08-23,Affiliate
1969,Samuel,Miles,brownjose@example.net,F,37,Ericmouth,USA,2024-08-12,Email
1970,Richard,Calhoun,davidmartin@example.net,F,23,South Aaron,USA,2024-02-07,Email
1971,James,Keller,angela71@example.net,M,36,Juliechester,USA,2024-02-06,Email
1972,Robert,Castro,jamesevans@example.net,F,22,Robinsonshire,USA,2025-08-24,Instagram Ads
1973,Alex,Brown,rodriguezelizabeth@example.net,F,20,New Stephanie,USA,2025-02-18,Affiliate
1974,Kevin,Cain,samantha73@example.org,M,18,Lake Chad,USA,2025-07-14,Instagram Ads
1975,Timothy,Lewis,paulschultz@example.net,M,55,Lisatown,USA,2026-02-13,Google Display
